r3k2r/p1ppqpb1/bn2pnp1/3PN3/1p2P3/2N2Q1p/PPPBBPPP/R3K2R w KQkq - 0 1	f3g3	Qg3	r3k2r/p1ppqpb1/bn2pnp1/3PN3/1p2P3/2N3Qp/PPPBBPPP/R3K2R b KQkq - 1 1
r3k2r/p1ppqpb1/bn2pnp1/3PN3/1p2P3/2N2Q1p/PPPBBPPP/R3K2R w KQkq - 0 1	f3e3	Qe3	r3k2r/p1ppqpb1/bn2pnp1/3PN3/1p2P3/2N1Q2p/PPPBBPPP/R3K2R b KQkq - 1 1
r3k2r/p1ppqpb1/bn2pnp1/3PN3/1p2P3/2N2Q1p/PPPBBPPP/R3K2R w KQkq - 0 1	f3d3	Qd3	r3k2r/p1ppqpb1/bn2pnp1/3PN3/1p2P3/2NQ3p/PPPBBPPP/R3K2R b KQkq - 1 1
r3k2r/p1ppqpb1/bn2pnp1/3PN3/1p2P3/2N2Q1p/PPPBBPPP/R3K2R w KQkq - 0 1	c3b5	Nb5	r3k2r/p1ppqpb1/bn2pnp1/1N1PN3/1p2P3/5Q1p/PPPBBPPP/R3K2R b KQkq - 1 1
r3k2r/p1ppqpb1/bn2pnp1/3PN3/1p2P3/2N2Q1p/PPPBBPPP/R3K2R w KQkq - 0 1	c3a4	Na4	r3k2r/p1ppqpb1/bn2pnp1/3PN3/Np2P3/5Q1p/PPPBBPPP/R3K2R b KQkq - 1 1
r3k2r/p1ppqpb1/bn2pnp1/3PN3/1p2P3/2N2Q1p/PPPBBPPP/R3K2R w KQkq - 0 1	c3d1	Nd1	r3k2r/p1ppqpb1/bn2pnp1/3PN3/1p2P3/5Q1p/PPPBBPPP/R2NK2R b KQkq - 1 1
r3k2r/p1ppqpb1/bn2pnp1/3PN3/1p2P3/2N2Q1p/PPPBBPPP/R3K2R w KQkq - 0 1	c3b1	Nb1	r3k2r/p1ppqpb1/bn2pnp1/3PN3/1p2P3/5Q1p/PPPBBPPP/RN2K2R b KQkq - 1 1
r3k2r/p1ppqpb1/bn2pnp1/3PN3/1p2P3/2N2Q1p/PPPBBPPP/R3K2R w KQkq - 0 1	e2a6	Bxa6	r3k2r/p1ppqpb1/Bn2pnp1/3PN3/1p2P3/2N2Q1p/PPPB1PPP/R3K2R b KQkq - 0 1
r3k2r/p1ppqpb1/bn2pnp1/3PN3/1p2P3/2N2Q1p/PPPBBPPP/R3K2R w KQkq - 0 1	e2b5	Bb5	r3k2r/p1ppqpb1/bn2pnp1/1B1PN3/1p2P3/2N2Q1p/PPPB1PPP/R3K2R b KQkq - 1 1
r3k2r/p1ppqpb1/bn2pnp1/3PN3/1p2P3/2N2Q1p/PPPBBPPP/R3K2R w KQkq - 0 1	e2c4	Bc4	r3k2r/p1ppqpb1/bn2pnp1/3PN3/1pB1P3/2N2Q1p/PPPB1PPP/R3K2R b KQkq - 1 1
r3k2r/p1ppqpb1/bn2pnp1/3PN3/1p2P3/2N2Q1p/PPPBBPPP/R3K2R w KQkq - 0 1	e2d3	Bd3	r3k2r/p1ppqpb1/bn2pnp1/3PN3/1p2P3/2NB1Q1p/PPPB1PPP/R3K2R b KQkq - 1 1
r3k2r/p1ppqpb1/bn2pnp1/3PN3/1p2P3/2N2Q1p/PPPBBPPP/R3K2R w KQkq - 0 1	e2f1	Bf1	r3k2r/p1ppqpb1/bn2pnp1/3PN3/1p2P3/2N2Q1p/PPPB1PPP/R3KB1R b KQkq - 1 1
r3k2r/p1ppqpb1/bn2pnp1/3PN3/1p2P3/2N2Q1p/PPPBBPPP/R3K2R w KQkq - 0 1	e2d1	Bd1	r3k2r/p1ppqpb1/bn2pnp1/3PN3/1p2P3/2N2Q1p/PPPB1PPP/R2BK2R b KQkq - 1 1
r3k2r/p1ppqpb1/bn2pnp1/3PN3/1p2P3/2N2Q1p/PPPBBPPP/R3K2R w KQkq - 0 1	d2h6	Bh6	r3k2r/p1ppqpb1/bn2pnpB/3PN3/1p2P3/2N2Q1p/PPP1BPPP/R3K2R b KQkq - 1 1
r3k2r/p1ppqpb1/bn2pnp1/3PN3/1p2P3/2N2Q1p/PPPBBPPP/R3K2R w KQkq - 0 1	d2g5	Bg5	r3k2r/p1ppqpb1/bn2pnp1/3PN1B1/1p2P3/2N2Q1p/PPP1BPPP/R3K2R b KQkq - 1 1
r3k2r/p1ppqpb1/bn2pnp1/3PN3/1p2P3/2N2Q1p/PPPBBPPP/R3K2R w KQkq - 0 1	d2f4	Bf4	r3k2r/p1ppqpb1/bn2pnp1/3PN3/1p2PB2/2N2Q1p/PPP1BPPP/R3K2R b KQkq - 1 1
r3k2r/p1ppqpb1/bn2pnp1/3PN3/1p2P3/2N2Q1p/PPPBBPPP/R3K2R w KQkq - 0 1	d2e3	Be3	r3k2r/p1ppqpb1/bn2pnp1/3PN3/1p2P3/2N1BQ1p/PPP1BPPP/R3K2R b KQkq - 1 1
r3k2r/p1ppqpb1/bn2pnp1/3PN3/1p2P3/2N2Q1p/PPPBBPPP/R3K2R w KQkq - 0 1	d2c1	Bc1	r3k2r/p1ppqpb1/bn2pnp1/3PN3/1p2P3/2N2Q1p/PPP1BPPP/R1B1K2R b KQkq - 1 1
r3k2r/p1ppqpb1/bn2pnp1/3PN3/1p2P3/2N2Q1p/PPPBBPPP/R3K2R w KQkq - 0 1	h1g1	Rg1	r3k2r/p1ppqpb1/bn2pnp1/3PN3/1p2P3/2N2Q1p/PPPBBPPP/R3K1R1 b Qkq - 1 1
r3k2r/p1ppqpb1/bn2pnp1/3PN3/1p2P3/2N2Q1p/PPPBBPPP/R3K2R w KQkq - 0 1	h1f1	Rf1	r3k2r/p1ppqpb1/bn2pnp1/3PN3/1p2P3/2N2Q1p/PPPBBPPP/R3KR2 b Qkq - 1 1
r3k2r/p1ppqpb1/bn2pnp1/3PN3/1p2P3/2N2Q1p/PPPBBPPP/R3K2R w KQkq - 0 1	e1f1	Kf1	r3k2r/p1ppqpb1/bn2pnp1/3PN3/1p2P3/2N2Q1p/PPPBBPPP/R4K1R b kq - 1 1
r3k2r/p1ppqpb1/bn2pnp1/3PN3/1p2P3/2N2Q1p/PPPBBPPP/R3K2R w KQkq - 0 1	e1d1	Kd1	r3k2r/p1ppqpb1/bn2pnp1/3PN3/1p2P3/2N2Q1p/PPPBBPPP/R2K3R b kq - 1 1
r3k2r/p1ppqpb1/bn2pnp1/3PN3/1p2P3/2N2Q1p/PPPBBPPP/R3K2R w KQkq - 0 1	a1d1	Rd1	r3k2r/p1ppqpb1/bn2pnp1/3PN3/1p2P3/2N2Q1p/PPPBBPPP/3RK2R b Kkq - 1 1
r3k2r/p1ppqpb1/bn2pnp1/3PN3/1p2P3/2N2Q1p/PPPBBPPP/R3K2R w KQkq - 0 1	a1c1	Rc1	r3k2r/p1ppqpb1/bn2pnp1/3PN3/1p2P3/2N2Q1p/PPPBBPPP/2R1K2R b Kkq - 1 1
r3k2r/p1ppqpb1/bn2pnp1/3PN3/1p2P3/2N2Q1p/PPPBBPPP/R3K2R w KQkq - 0 1	a1b1	Rb1	r3k2r/p1ppqpb1/bn2pnp1/3PN3/1p2P3/2N2Q1p/PPPBBPPP/1R2K2R b Kkq - 1 1
r3k2r/p1ppqpb1/bn2pnp1/3PN3/1p2P3/2N2Q1p/PPPBBPPP/R3K2R w KQkq - 0 1	e1g1	O-O	r3k2r/p1ppqpb1/bn2pnp1/3PN3/1p2P3/2N2Q1p/PPPBBPPP/R4RK1 b kq - 1 1
r3k2r/p1ppqpb1/bn2pnp1/3PN3/1p2P3/2N2Q1p/PPPBBPPP/R3K2R w KQkq - 0 1	e1c1	O-O-O	r3k2r/p1ppqpb1/bn2pnp1/3PN3/1p2P3/2N2Q1p/PPPBBPPP/2KR3R b kq - 1 1
r3k2r/p1ppqpb1/bn2pnp1/3PN3/1p2P3/2N2Q1p/PPPBBPPP/R3K2R w KQkq - 0 1	d5e6	dxe6	r3k2r/p1ppqpb1/bn2Pnp1/4N3/1p2P3/2N2Q1p/PPPBBPPP/R3K2R b KQkq - 0 1
r3k2r/p1ppqpb1/bn2pnp1/3PN3/1p2P3/2N2Q1p/PPPBBPPP/R3K2R w KQkq - 0 1	g2h3	gxh3	r3k2r/p1ppqpb1/bn2pnp1/3PN3/1p2P3/2N2Q1P/PPPBBP1P/R3K2R b KQkq - 0 1
r3k2r/p1ppqpb1/bn2pnp1/3PN3/1p2P3/2N2Q1p/PPPBBPPP/R3K2R w KQkq - 0 1	d5d6	d6	r3k2r/p1ppqpb1/bn1Ppnp1/4N3/1p2P3/2N2Q1p/PPPBBPPP/R3K2R b KQkq - 0 1
r3k2r/p1ppqpb1/bn2pnp1/3PN3/1p2P3/2N2Q1p/PPPBBPPP/R3K2R w KQkq - 0 1	g2g3	g3	r3k2r/p1ppqpb1/bn2pnp1/3PN3/1p2P3/2N2QPp/PPPBBP1P/R3K2R b KQkq - 0 1
r3k2r/p1ppqpb1/bn2pnp1/3PN3/1p2P3/2N2Q1p/PPPBBPPP/R3K2R w KQkq - 0 1	b2b3	b3	r3k2r/p1ppqpb1/bn2pnp1/3PN3/1p2P3/1PN2Q1p/P1PBBPPP/R3K2R b KQkq - 0 1
r3k2r/p1ppqpb1/bn2pnp1/3PN3/1p2P3/2N2Q1p/PPPBBPPP/R3K2R w KQkq - 0 1	a2a3	a3	r3k2r/p1ppqpb1/bn2pnp1/3PN3/1p2P3/P1N2Q1p/1PPBBPPP/R3K2R b KQkq - 0 1
r3k2r/p1ppqpb1/bn2pnp1/3PN3/1p2P3/2N2Q1p/PPPBBPPP/R3K2R w KQkq - 0 1	g2g4	g4	r3k2r/p1ppqpb1/bn2pnp1/3PN3/1p2P1P1/2N2Q1p/PPPBBP1P/R3K2R b KQkq g3 0 1
r3k2r/p1ppqpb1/bn2pnp1/3PN3/1p2P3/2N2Q1p/PPPBBPPP/R3K2R w KQkq - 0 1	a2a4	a4	r3k2r/p1ppqpb1/bn2pnp1/3PN3/Pp2P3/2N2Q1p/1PPBBPPP/R3K2R b KQkq a3 0 1
7k/P7/8/8/8/8/8/7K w - - 0 1	h1h2	Kh2	7k/P7/8/8/8/8/7K/8 b - - 1 1
7k/P7/8/8/8/8/8/7K w - - 0 1	h1g2	Kg2	7k/P7/8/8/8/8/6K1/8 b - - 1 1
7k/P7/8/8/8/8/8/7K w - - 0 1	h1g1	Kg1	7k/P7/8/8/8/8/8/6K1 b - - 1 1
7k/P7/8/8/8/8/8/7K w - - 0 1	a7a8q	a8=Q+	Q6k/8/8/8/8/8/8/7K b - - 0 1
7k/P7/8/8/8/8/8/7K w - - 0 1	a7a8r	a8=R+	R6k/8/8/8/8/8/8/7K b - - 0 1
7k/P7/8/8/8/8/8/7K w - - 0 1	a7a8b	a8=B	B6k/8/8/8/8/8/8/7K b - - 0 1
7k/P7/8/8/8/8/8/7K w - - 0 1	a7a8n	a8=N	N6k/8/8/8/8/8/8/7K b - - 0 1
7k/8/8/8/8/8/p7/7K b - - 0 1	h8g8	Kg8	6k1/8/8/8/8/8/p7/7K w - - 1 2
7k/8/8/8/8/8/p7/7K b - - 0 1	h8h7	Kh7	8/7k/8/8/8/8/p7/7K w - - 1 2
7k/8/8/8/8/8/p7/7K b - - 0 1	h8g7	Kg7	8/6k1/8/8/8/8/p7/7K w - - 1 2
7k/8/8/8/8/8/p7/7K b - - 0 1	a2a1q	a1=Q+	7k/8/8/8/8/8/8/q6K w - - 0 2
7k/8/8/8/8/8/p7/7K b - - 0 1	a2a1r	a1=R+	7k/8/8/8/8/8/8/r6K w - - 0 2
7k/8/8/8/8/8/p7/7K b - - 0 1	a2a1b	a1=B	7k/8/8/8/8/8/8/b6K w - - 0 2
7k/8/8/8/8/8/p7/7K b - - 0 1	a2a1n	a1=N	7k/8/8/8/8/8/8/n6K w - - 0 2
r3k2r/8/8/8/8/8/8/R3K2R w KQkq - 0 1	h1h8	Rxh8+	r3k2R/8/8/8/8/8/8/R3K3 b Qq - 0 1
r3k2r/8/8/8/8/8/8/R3K2R w KQkq - 0 1	h1h7	Rh7	r3k2r/7R/8/8/8/8/8/R3K3 b Qkq - 1 1
r3k2r/8/8/8/8/8/8/R3K2R w KQkq - 0 1	h1h6	Rh6	r3k2r/8/7R/8/8/8/8/R3K3 b Qkq - 1 1
r3k2r/8/8/8/8/8/8/R3K2R w KQkq - 0 1	h1h5	Rh5	r3k2r/8/8/7R/8/8/8/R3K3 b Qkq - 1 1
r3k2r/8/8/8/8/8/8/R3K2R w KQkq - 0 1	h1h4	Rh4	r3k2r/8/8/8/7R/8/8/R3K3 b Qkq - 1 1
r3k2r/8/8/8/8/8/8/R3K2R w KQkq - 0 1	h1h3	Rh3	r3k2r/8/8/8/8/7R/8/R3K3 b Qkq - 1 1
r3k2r/8/8/8/8/8/8/R3K2R w KQkq - 0 1	h1h2	Rh2	r3k2r/8/8/8/8/8/7R/R3K3 b Qkq - 1 1
r3k2r/8/8/8/8/8/8/R3K2R w KQkq - 0 1	h1g1	Rg1	r3k2r/8/8/8/8/8/8/R3K1R1 b Qkq - 1 1
r3k2r/8/8/8/8/8/8/R3K2R w KQkq - 0 1	h1f1	Rf1	r3k2r/8/8/8/8/8/8/R3KR2 b Qkq - 1 1
r3k2r/8/8/8/8/8/8/R3K2R w KQkq - 0 1	e1f2	Kf2	r3k2r/8/8/8/8/8/5K2/R6R b kq - 1 1
r3k2r/8/8/8/8/8/8/R3K2R w KQkq - 0 1	e1e2	Ke2	r3k2r/8/8/8/8/8/4K3/R6R b kq - 1 1
r3k2r/8/8/8/8/8/8/R3K2R w KQkq - 0 1	e1d2	Kd2	r3k2r/8/8/8/8/8/3K4/R6R b kq - 1 1
r3k2r/8/8/8/8/8/8/R3K2R w KQkq - 0 1	e1f1	Kf1	r3k2r/8/8/8/8/8/8/R4K1R b kq - 1 1
r3k2r/8/8/8/8/8/8/R3K2R w KQkq - 0 1	e1d1	Kd1	r3k2r/8/8/8/8/8/8/R2K3R b kq - 1 1
r3k2r/8/8/8/8/8/8/R3K2R w KQkq - 0 1	a1a8	Rxa8+	R3k2r/8/8/8/8/8/8/4K2R b Kk - 0 1
r3k2r/8/8/8/8/8/8/R3K2R w KQkq - 0 1	a1a7	Ra7	r3k2r/R7/8/8/8/8/8/4K2R b Kkq - 1 1
r3k2r/8/8/8/8/8/8/R3K2R w KQkq - 0 1	a1a6	Ra6	r3k2r/8/R7/8/8/8/8/4K2R b Kkq - 1 1
r3k2r/8/8/8/8/8/8/R3K2R w KQkq - 0 1	a1a5	Ra5	r3k2r/8/8/R7/8/8/8/4K2R b Kkq - 1 1
r3k2r/8/8/8/8/8/8/R3K2R w KQkq - 0 1	a1a4	Ra4	r3k2r/8/8/8/R7/8/8/4K2R b Kkq - 1 1
r3k2r/8/8/8/8/8/8/R3K2R w KQkq - 0 1	a1a3	Ra3	r3k2r/8/8/8/8/R7/8/4K2R b Kkq - 1 1
r3k2r/8/8/8/8/8/8/R3K2R w KQkq - 0 1	a1a2	Ra2	r3k2r/8/8/8/8/8/R7/4K2R b Kkq - 1 1
r3k2r/8/8/8/8/8/8/R3K2R w KQkq - 0 1	a1d1	Rd1	r3k2r/8/8/8/8/8/8/3RK2R b Kkq - 1 1
r3k2r/8/8/8/8/8/8/R3K2R w KQkq - 0 1	a1c1	Rc1	r3k2r/8/8/8/8/8/8/2R1K2R b Kkq - 1 1
r3k2r/8/8/8/8/8/8/R3K2R w KQkq - 0 1	a1b1	Rb1	r3k2r/8/8/8/8/8/8/1R2K2R b Kkq - 1 1
r3k2r/8/8/8/8/8/8/R3K2R w KQkq - 0 1	e1g1	O-O	r3k2r/8/8/8/8/8/8/R4RK1 b kq - 1 1
r3k2r/8/8/8/8/8/8/R3K2R w KQkq - 0 1	e1c1	O-O-O	r3k2r/8/8/8/8/8/8/2KR3R b kq - 1 1
r3k2r/8/8/8/8/8/8/R3K2R b KQkq - 0 1	h8g8	Rg8	r3k1r1/8/8/8/8/8/8/R3K2R w KQq - 1 2
r3k2r/8/8/8/8/8/8/R3K2R b KQkq - 0 1	h8f8	Rf8	r3kr2/8/8/8/8/8/8/R3K2R w KQq - 1 2
r3k2r/8/8/8/8/8/8/R3K2R b KQkq - 0 1	h8h7	Rh7	r3k3/7r/8/8/8/8/8/R3K2R w KQq - 1 2
r3k2r/8/8/8/8/8/8/R3K2R b KQkq - 0 1	h8h6	Rh6	r3k3/8/7r/8/8/8/8/R3K2R w KQq - 1 2
r3k2r/8/8/8/8/8/8/R3K2R b KQkq - 0 1	h8h5	Rh5	r3k3/8/8/7r/8/8/8/R3K2R w KQq - 1 2
r3k2r/8/8/8/8/8/8/R3K2R b KQkq - 0 1	h8h4	Rh4	r3k3/8/8/8/7r/8/8/R3K2R w KQq - 1 2
r3k2r/8/8/8/8/8/8/R3K2R b KQkq - 0 1	h8h3	Rh3	r3k3/8/8/8/8/7r/8/R3K2R w KQq - 1 2
r3k2r/8/8/8/8/8/8/R3K2R b KQkq - 0 1	h8h2	Rh2	r3k3/8/8/8/8/8/7r/R3K2R w KQq - 1 2
r3k2r/8/8/8/8/8/8/R3K2R b KQkq - 0 1	h8h1	Rxh1+	r3k3/8/8/8/8/8/8/R3K2r w Qq - 0 2
r3k2r/8/8/8/8/8/8/R3K2R b KQkq - 0 1	e8f8	Kf8	r4k1r/8/8/8/8/8/8/R3K2R w KQ - 1 2
r3k2r/8/8/8/8/8/8/R3K2R b KQkq - 0 1	e8d8	Kd8	r2k3r/8/8/8/8/8/8/R3K2R w KQ - 1 2
r3k2r/8/8/8/8/8/8/R3K2R b KQkq - 0 1	e8f7	Kf7	r6r/5k2/8/8/8/8/8/R3K2R w KQ - 1 2
r3k2r/8/8/8/8/8/8/R3K2R b KQkq - 0 1	e8e7	Ke7	r6r/4k3/8/8/8/8/8/R3K2R w KQ - 1 2
r3k2r/8/8/8/8/8/8/R3K2R b KQkq - 0 1	e8d7	Kd7	r6r/3k4/8/8/8/8/8/R3K2R w KQ - 1 2
r3k2r/8/8/8/8/8/8/R3K2R b KQkq - 0 1	a8d8	Rd8	3rk2r/8/8/8/8/8/8/R3K2R w KQk - 1 2
r3k2r/8/8/8/8/8/8/R3K2R b KQkq - 0 1	a8c8	Rc8	2r1k2r/8/8/8/8/8/8/R3K2R w KQk - 1 2
r3k2r/8/8/8/8/8/8/R3K2R b KQkq - 0 1	a8b8	Rb8	1r2k2r/8/8/8/8/8/8/R3K2R w KQk - 1 2
r3k2r/8/8/8/8/8/8/R3K2R b KQkq - 0 1	a8a7	Ra7	4k2r/r7/8/8/8/8/8/R3K2R w KQk - 1 2
r3k2r/8/8/8/8/8/8/R3K2R b KQkq - 0 1	a8a6	Ra6	4k2r/8/r7/8/8/8/8/R3K2R w KQk - 1 2
r3k2r/8/8/8/8/8/8/R3K2R b KQkq - 0 1	a8a5	Ra5	4k2r/8/8/r7/8/8/8/R3K2R w KQk - 1 2
r3k2r/8/8/8/8/8/8/R3K2R b KQkq - 0 1	a8a4	Ra4	4k2r/8/8/8/r7/8/8/R3K2R w KQk - 1 2
r3k2r/8/8/8/8/8/8/R3K2R b KQkq - 0 1	a8a3	Ra3	4k2r/8/8/8/8/r7/8/R3K2R w KQk - 1 2
r3k2r/8/8/8/8/8/8/R3K2R b KQkq - 0 1	a8a2	Ra2	4k2r/8/8/8/8/8/r7/R3K2R w KQk - 1 2
r3k2r/8/8/8/8/8/8/R3K2R b KQkq - 0 1	a8a1	Rxa1+	4k2r/8/8/8/8/8/8/r3K2R w Kk - 0 2
r3k2r/8/8/8/8/8/8/R3K2R b KQkq - 0 1	e8g8	O-O	r4rk1/8/8/8/8/8/8/R3K2R w KQ - 1 2
r3k2r/8/8/8/8/8/8/R3K2R b KQkq - 0 1	e8c8	O-O-O	2kr3r/8/8/8/8/8/8/R3K2R w KQ - 1 2
7k/8/8/3pP3/8/8/8/7K w - d6 0 1	h1h2	Kh2	7k/8/8/3pP3/8/8/7K/8 b - - 1 1
7k/8/8/3pP3/8/8/8/7K w - d6 0 1	h1g2	Kg2	7k/8/8/3pP3/8/8/6K1/8 b - - 1 1
7k/8/8/3pP3/8/8/8/7K w - d6 0 1	h1g1	Kg1	7k/8/8/3pP3/8/8/8/6K1 b - - 1 1
7k/8/8/3pP3/8/8/8/7K w - d6 0 1	e5e6	e6	7k/8/4P3/3p4/8/8/8/7K b - - 0 1
7k/8/8/3pP3/8/8/8/7K w - d6 0 1	e5d6	exd6	7k/8/3P4/8/8/8/8/7K b - - 0 1
7k/8/8/8/3Pp3/8/8/7K b - d3 0 1	h8g8	Kg8	6k1/8/8/8/3Pp3/8/8/7K w - - 1 2
7k/8/8/8/3Pp3/8/8/7K b - d3 0 1	h8h7	Kh7	8/7k/8/8/3Pp3/8/8/7K w - - 1 2
7k/8/8/8/3Pp3/8/8/7K b - d3 0 1	h8g7	Kg7	8/6k1/8/8/3Pp3/8/8/7K w - - 1 2
7k/8/8/8/3Pp3/8/8/7K b - d3 0 1	e4e3	e3	7k/8/8/8/3P4/4p3/8/7K w - - 0 2
7k/8/8/8/3Pp3/8/8/7K b - d3 0 1	e4d3	exd3	7k/8/8/8/8/3p4/8/7K w - - 0 2
k3r3/8/8/3pP3/8/8/8/4K3 w - d6 0 1	e1f2	Kf2	k3r3/8/8/3pP3/8/8/5K2/8 b - - 1 1
k3r3/8/8/3pP3/8/8/8/4K3 w - d6 0 1	e1e2	Ke2	k3r3/8/8/3pP3/8/8/4K3/8 b - - 1 1
k3r3/8/8/3pP3/8/8/8/4K3 w - d6 0 1	e1d2	Kd2	k3r3/8/8/3pP3/8/8/3K4/8 b - - 1 1
k3r3/8/8/3pP3/8/8/8/4K3 w - d6 0 1	e1f1	Kf1	k3r3/8/8/3pP3/8/8/8/5K2 b - - 1 1
k3r3/8/8/3pP3/8/8/8/4K3 w - d6 0 1	e1d1	Kd1	k3r3/8/8/3pP3/8/8/8/3K4 b - - 1 1
k3r3/8/8/3pP3/8/8/8/4K3 w - d6 0 1	e5e6	e6	k3r3/8/4P3/3p4/8/8/8/4K3 b - - 0 1
4r1k1/8/8/8/8/8/8/R3K2R w KQ - 0 1	e1f2	Kf2	4r1k1/8/8/8/8/8/5K2/R6R b - - 1 1
4r1k1/8/8/8/8/8/8/R3K2R w KQ - 0 1	e1d2	Kd2	4r1k1/8/8/8/8/8/3K4/R6R b - - 1 1
4r1k1/8/8/8/8/8/8/R3K2R w KQ - 0 1	e1f1	Kf1	4r1k1/8/8/8/8/8/8/R4K1R b - - 1 1
4r1k1/8/8/8/8/8/8/R3K2R w KQ - 0 1	e1d1	Kd1	4r1k1/8/8/8/8/8/8/R2K3R b - - 1 1
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1	b1c3	Nc3	rnbqkbnr/pppppppp/8/8/8/2N5/PPPPPPPP/R1BQKBNR b KQkq - 1 1
rnbqkbnr/pppppppp/8/8/8/2N5/PPPPPPPP/R1BQKBNR b KQkq - 1 1	d7d5	d5	rnbqkbnr/ppp1pppp/8/3p4/8/2N5/PPPPPPPP/R1BQKBNR w KQkq d6 0 2
rnbqkbnr/ppp1pppp/8/3p4/8/2N5/PPPPPPPP/R1BQKBNR w KQkq d6 0 2	e2e3	e3	rnbqkbnr/ppp1pppp/8/3p4/8/2N1P3/PPPP1PPP/R1BQKBNR b KQkq - 0 2
rnbqkbnr/ppp1pppp/8/3p4/8/2N1P3/PPPP1PPP/R1BQKBNR b KQkq - 0 2	e7e5	e5	rnbqkbnr/ppp2ppp/8/3pp3/8/2N1P3/PPPP1PPP/R1BQKBNR w KQkq e6 0 3
rnbqkbnr/ppp2ppp/8/3pp3/8/2N1P3/PPPP1PPP/R1BQKBNR w KQkq e6 0 3	d1h5	Qh5	rnbqkbnr/ppp2ppp/8/3pp2Q/8/2N1P3/PPPP1PPP/R1B1KBNR b KQkq - 1 3
